Build ID,Test Method,Flaky or Not,Detection Method,Traceback Cover,Number of Smells,Flaky Frequency,Size,Path
689730947,test_noun_chunks_is_parsed,Flaky,Multi-Factor,F,0,0.14,9,spaCy/spacy/tests/lang/en/test_noun_chunks.py
689730947,test_en_parser_noun_chunks_dative,Non-Flaky,Multi-Factor,F,0,0.20,13,spaCy/spacy/tests/lang/en/test_parser.py
689730947,test_noun_chunks_is_parsed_es,Flaky,Multi-Factor,F,0,0.14,9,spaCy/spacy/tests/lang/es/test_noun_chunks.py
689730947,test_noun_chunks_is_parsed_fa,Flaky,Multi-Factor,F,0,0.14,9,spaCy/spacy/tests/lang/fa/test_noun_chunks.py
689730947,test_noun_chunks_is_parsed_fr,Flaky,Multi-Factor,F,0,0.14,9,spaCy/spacy/tests/lang/fr/test_noun_chunks.py
689730947,test_noun_chunks_is_parsed_id,Flaky,Multi-Factor,F,0,0.14,9,spaCy/spacy/tests/lang/id/test_noun_chunks.py
689730947,test_noun_chunks_is_parsed_nb,Flaky,Multi-Factor,F,0,0.14,9,spaCy/spacy/tests/lang/nb/test_noun_chunks.py
689730947,test_noun_chunks_is_parsed_sv,Non-Flaky,Multi-Factor,F,0,0.14,32,spaCy/spacy/tests/lang/sv/test_noun_chunks.py
689730947,test_sv_noun_chunks,Flaky,Multi-Factor,F,0,0.25,9,spaCy/spacy/tests/lang/sv/test_noun_chunks.py
689730947,test_matcher_basic_check,Flaky,Multi-Factor,F,0,0.14,5,spaCy/spacy/tests/matcher/test_matcher_api.py
689730947,test_attr_pipeline_checks,Non-Flaky,Multi-Factor,F,0,0.17,25,spaCy/spacy/tests/matcher/test_matcher_api.py
689730947,test_matcher_valid_callback,Flaky,Multi-Factor,F,0,0.14,5,spaCy/spacy/tests/matcher/test_matcher_api.py
689730947,test_matcher_remove,Non-Flaky,Multi-Factor,F,0,0.14,18,spaCy/spacy/tests/matcher/test_matcher_logic.py
689730947,test_minimal_pattern_validation,Flaky,Multi-Factor,F,0,0.14,6,spaCy/spacy/tests/matcher/test_pattern_validation.py
689730947,test_phrase_matcher_validation,Non-Flaky,Multi-Factor,F,0,0.22,17,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689730947,test_attr_validation,Flaky,Multi-Factor,F,0,0.14,2,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689730947,test_attr_pipeline_checks,Non-Flaky,Multi-Factor,F,0,0.17,25,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689730947,test_phrase_matcher_basic_check,Flaky,Multi-Factor,F,0,0.14,5,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689730947,test_component_decorator_assigns,Non-Flaky,Multi-Factor,F,0,0.18,36,spaCy/spacy/tests/pipeline/test_analysis.py
689730947,test_analysis_validate_attrs_valid,Flaky,Multi-Factor,F,0,0.14,6,spaCy/spacy/tests/pipeline/test_analysis.py
689730947,test_analysis_validate_attrs_invalid,Flaky,Multi-Factor,F,0,0.14,2,spaCy/spacy/tests/pipeline/test_analysis.py
689730947,test_analysis_validate_attrs_remove_pipe,Non-Flaky,Multi-Factor,F,0,0.14,15,spaCy/spacy/tests/pipeline/test_analysis.py
689730947,test_kb_invalid_entities,Flaky,Multi-Factor,F,0,0.20,11,spaCy/spacy/tests/pipeline/test_entity_linker.py
689730947,test_kb_invalid_probabilities,Flaky,Multi-Factor,F,0,0.20,9,spaCy/spacy/tests/pipeline/test_entity_linker.py
689730947,test_kb_invalid_combination,Flaky,Multi-Factor,F,0,0.20,11,spaCy/spacy/tests/pipeline/test_entity_linker.py
689730947,test_kb_invalid_entity_vector,Flaky,Multi-Factor,F,0,0.14,7,spaCy/spacy/tests/pipeline/test_entity_linker.py
689730947,test_append_alias,Non-Flaky,Multi-Factor,F,0,0.14,20,spaCy/spacy/tests/pipeline/test_entity_linker.py
689730947,test_append_invalid_alias,Flaky,Multi-Factor,F,0,0.14,12,spaCy/spacy/tests/pipeline/test_entity_linker.py
689730947,test_entity_ruler_validate,Flaky,Multi-Factor,F,0,0.14,12,spaCy/spacy/tests/pipeline/test_entity_ruler.py
689730947,test_add_pipe_duplicate_name,Flaky,Multi-Factor,F,0,0.14,3,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689730947,test_cant_add_pipe_first_and_last,Flaky,Multi-Factor,F,0,0.14,2,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689730947,test_get_pipe,Flaky,Multi-Factor,F,0,0.14,4,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689730947,test_replace_pipe,Non-Flaky,Multi-Factor,F,0,0.14,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689730947,test_rename_pipe,Flaky,Multi-Factor,F,0,0.14,5,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689730947,test_remove_pipe,Non-Flaky,Multi-Factor,F,0,0.14,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689730947,test_raise_for_invalid_components,Flaky,Multi-Factor,F,0,0.14,2,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689730947,test_label_types,Flaky,Multi-Factor,F,0,0.14,5,spaCy/spacy/tests/pipeline/test_tagger.py
689730947,test_issue242,Flaky,Multi-Factor,F,0,0.27,19,spaCy/spacy/tests/regression/test_issue1-1000.py
689730947,test_issue588,Flaky,Multi-Factor,F,0,0.14,3,spaCy/spacy/tests/regression/test_issue1-1000.py
689730947,test_issue1375,Non-Flaky,Multi-Factor,F,0,0.22,8,spaCy/spacy/tests/regression/test_issue1001-1500.py
689730947,test_issue1727,Non-Flaky,Multi-Factor,F,0,0.33,14,spaCy/spacy/tests/regression/test_issue1501-2000.py
689730947,test_issue1915,Flaky,Multi-Factor,F,0,0.21,6,spaCy/spacy/tests/regression/test_issue1501-2000.py
689730947,test_issue2564,Flaky,Multi-Factor,F,0,0.33,11,spaCy/spacy/tests/regression/test_issue2501-3000.py
689730947,test_issue2833,Flaky,Multi-Factor,F,0,0.14,6,spaCy/spacy/tests/regression/test_issue2501-3000.py
689730947,test_issue3410,Flaky,Multi-Factor,F,0,0.22,12,spaCy/spacy/tests/regression/test_issue3001-3500.py
689730947,test_issue3456,Flaky,Multi-Factor,F,0,0.30,5,spaCy/spacy/tests/regression/test_issue3001-3500.py
689730947,test_issue3880,Non-Flaky,Multi-Factor,F,0,0.30,14,spaCy/spacy/tests/regression/test_issue3880.py
689730947,test_issue4348,Flaky,Multi-Factor,F,1,0.30,12,spaCy/spacy/tests/regression/test_issue4348.py
689730947,test_issue4674,Flaky,Multi-Factor,F,0,0.14,22,spaCy/spacy/tests/regression/test_issue4674.py
689730947,test_issue4725,Non-Flaky,Multi-Factor,F,0,0.18,14,spaCy/spacy/tests/regression/test_issue4725.py
689730947,test_issue4849,Non-Flaky,Multi-Factor,F,0,0.14,24,spaCy/spacy/tests/regression/test_issue4849.py
689730947,test_issue4903,Flaky,Multi-Factor,F,0,0.18,10,spaCy/spacy/tests/regression/test_issue4903.py
689730947,test_issue5152,Non-Flaky,Multi-Factor,F,0,0.14,13,spaCy/spacy/tests/regression/test_issue5152.py
689730947,test_issue5458,Missing factors,Multi-Factor,T,0,0.25,0,spaCy/spacy/tests/regression/test_issue5458.py
689730947,test_serialize_doc_exclude,Flaky,Multi-Factor,F,0,0.14,12,spaCy/spacy/tests/serialize/test_serialize_doc.py
689730947,test_serialize_language_exclude,Non-Flaky,Multi-Factor,F,0,0.30,13,spaCy/spacy/tests/serialize/test_serialize_language.py
689730947,test_serialize_pipe_exclude,Non-Flaky,Multi-Factor,F,0,0.25,21,spaCy/spacy/tests/serialize/test_serialize_pipeline.py
689730947,test_pickle_vocab,Flaky,Multi-Factor,F,0,0.36,5,spaCy/spacy/tests/serialize/test_serialize_vocab_strings.py
689730947,test_tokenizer_explain,Flaky,Multi-Factor,F,0,0.14,6,spaCy/spacy/tests/tokenizer/test_explain.py
689730947,test_lookups_api,Non-Flaky,Multi-Factor,F,0,0.20,25,spaCy/spacy/tests/vocab_vectors/test_lookups.py
689730947,test_vectors_similarity_TD,Flaky,Multi-Factor,F,0,0.14,4,spaCy/spacy/tests/vocab_vectors/test_similarity.py
689730947,test_vectors_similarity_TS,Flaky,Multi-Factor,F,0,0.14,4,spaCy/spacy/tests/vocab_vectors/test_similarity.py
689730947,test_stringstore_retrieve_id,Flaky,Multi-Factor,F,0,0.14,5,spaCy/spacy/tests/vocab_vectors/test_stringstore.py
689730947,test_vectors_most_similar,Flaky,Multi-Factor,F,0,0.14,5,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689730947,test_vectors_span_span_similarity,Flaky,Multi-Factor,F,0,0.14,4,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689730947,test_vectors_span_doc_similarity,Flaky,Multi-Factor,F,0,0.14,4,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689730947,test_vocab_add_vector,Flaky,Multi-Factor,F,0,0.14,12,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689730947,test_vectors_serialize,Non-Flaky,Multi-Factor,F,0,0.14,25,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689708416,test_pretrain_make_docs,Non-Flaky,Multi-Factor,F,0,0.33,31,spaCy/spacy/tests/test_cli.py
689708416,test_displacy_invalid_arcs,Non-Flaky,Multi-Factor,F,0,0.17,8,spaCy/spacy/tests/test_displacy.py
689708416,test_displacy_raises_for_wrong_type,Flaky,Multi-Factor,F,0,0.17,2,spaCy/spacy/tests/test_displacy.py
689708416,test_add_codes,Flaky,Multi-Factor,F,0,0.17,4,spaCy/spacy/tests/test_errors.py
689708416,test_gold_biluo_overlap,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/test_gold.py
689708416,test_gold_biluo_misalign,Flaky,Multi-Factor,F,0,0.17,7,spaCy/spacy/tests/test_gold.py
689708416,test_iob_to_biluo,Flaky,Multi-Factor,F,0,0.17,7,spaCy/spacy/tests/test_gold.py
689708416,test_language_update,Non-Flaky,Multi-Factor,F,0,0.33,20,spaCy/spacy/tests/test_language.py
689708416,test_language_pipe,Flaky,Multi-Factor,F,0,0.36,5,spaCy/spacy/tests/test_language.py
689708416,test_tagger_warns_no_lemma_lookups,Non-Flaky,Multi-Factor,F,0,0.25,13,spaCy/spacy/tests/test_lemmatizer.py
689708416,test_roc_auc_score,Non-Flaky,Multi-Factor,F,0,0.17,58,spaCy/spacy/tests/test_scorer.py
689708416,test_add_overlapping_entities,Flaky,Multi-Factor,F,0,0.17,7,spaCy/spacy/tests/doc/test_add_entities.py
689708416,test_doc_from_array_heads_in_bounds,Non-Flaky,Multi-Factor,F,0,0.17,21,spaCy/spacy/tests/doc/test_array.py
689708416,test_create_from_words_and_text,Non-Flaky,Multi-Factor,F,0,0.17,38,spaCy/spacy/tests/doc/test_creation.py
689708416,test_doc_api_getitem,Non-Flaky,Multi-Factor,F,0,0.17,66,spaCy/spacy/tests/doc/test_doc_api.py
689708416,test_doc_api_similarity_match,Flaky,Multi-Factor,F,0,0.25,7,spaCy/spacy/tests/doc/test_doc_api.py
689708416,test_doc_from_array_sent_starts,Non-Flaky,Multi-Factor,F,0,0.17,29,spaCy/spacy/tests/doc/test_doc_api.py
689708416,test_doc_retokenize_spans_merge_non_disjoint,Flaky,Multi-Factor,F,0,0.17,12,spaCy/spacy/tests/doc/test_retokenize_merge.py
689708416,test_doc_retokenize_merge_extension_attrs_invalid,Flaky,Multi-Factor,F,0,0.17,7,spaCy/spacy/tests/doc/test_retokenize_merge.py
689708416,test_doc_retokenize_split_heads_error,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/doc/test_retokenize_split.py
689708416,test_doc_retokenize_split_orths_mismatch,Flaky,Multi-Factor,F,0,0.17,10,spaCy/spacy/tests/doc/test_retokenize_split.py
689708416,test_doc_retokenize_split_extension_attrs_invalid,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/doc/test_retokenize_split.py
689708416,test_span_similarity_match,Flaky,Multi-Factor,F,0,0.25,7,spaCy/spacy/tests/doc/test_span.py
689708416,test_span_label_readonly,Flaky,Multi-Factor,F,0,0.17,3,spaCy/spacy/tests/doc/test_span.py
689708416,test_span_kb_id_readonly,Flaky,Multi-Factor,F,0,0.17,3,spaCy/spacy/tests/doc/test_span.py
689708416,test_doc_to_json_underscore_error_attr,Flaky,Multi-Factor,F,0,0.17,4,spaCy/spacy/tests/doc/test_to_json.py
689708416,test_doc_to_json_underscore_error_serialize,Flaky,Multi-Factor,F,0,0.20,5,spaCy/spacy/tests/doc/test_to_json.py
689708416,test_doc_token_api_head_setter,Non-Flaky,Multi-Factor,F,0,0.17,44,spaCy/spacy/tests/doc/test_token_api.py
689708416,test_underscore_raises_for_dup,Flaky,Multi-Factor,F,0,0.17,3,spaCy/spacy/tests/doc/test_underscore.py
689708416,test_underscore_raises_for_invalid,Flaky,Multi-Factor,F,0,0.17,3,spaCy/spacy/tests/doc/test_underscore.py
689708416,test_lang_initialize,Flaky,Multi-Factor,F,0,0.45,6,spaCy/spacy/tests/lang/test_initialize.py
689708416,test_noun_chunks_is_parsed_de,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/lang/de/test_noun_chunks.py
689708416,test_noun_chunks_is_parsed_el,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/lang/el/test_noun_chunks.py
689708416,test_noun_chunks_is_parsed,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/lang/en/test_noun_chunks.py
689708416,test_noun_chunks_is_parsed_es,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/lang/es/test_noun_chunks.py
689708416,test_noun_chunks_is_parsed_fa,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/lang/fa/test_noun_chunks.py
689708416,test_noun_chunks_is_parsed_fr,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/lang/fr/test_noun_chunks.py
689708416,test_noun_chunks_is_parsed_id,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/lang/id/test_noun_chunks.py
689708416,test_noun_chunks_is_parsed_nb,Flaky,Multi-Factor,F,0,0.17,9,spaCy/spacy/tests/lang/nb/test_noun_chunks.py
689708416,test_noun_chunks_is_parsed_sv,Non-Flaky,Multi-Factor,F,0,0.17,32,spaCy/spacy/tests/lang/sv/test_noun_chunks.py
689708416,test_matcher_basic_check,Flaky,Multi-Factor,F,0,0.17,5,spaCy/spacy/tests/matcher/test_matcher_api.py
689708416,test_attr_pipeline_checks,Non-Flaky,Multi-Factor,F,0,0.20,25,spaCy/spacy/tests/matcher/test_matcher_api.py
689708416,test_matcher_valid_callback,Flaky,Multi-Factor,F,0,0.17,5,spaCy/spacy/tests/matcher/test_matcher_api.py
689708416,test_matcher_remove,Non-Flaky,Multi-Factor,F,0,0.17,18,spaCy/spacy/tests/matcher/test_matcher_logic.py
689708416,test_minimal_pattern_validation,Flaky,Multi-Factor,F,0,0.17,6,spaCy/spacy/tests/matcher/test_pattern_validation.py
689708416,test_phrase_matcher_validation,Non-Flaky,Multi-Factor,F,0,0.25,17,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689708416,test_attr_validation,Flaky,Multi-Factor,F,0,0.17,2,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689708416,test_attr_pipeline_checks,Non-Flaky,Multi-Factor,F,0,0.20,25,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689708416,test_phrase_matcher_basic_check,Flaky,Multi-Factor,F,0,0.17,5,spaCy/spacy/tests/matcher/test_phrase_matcher.py
689708416,test_component_decorator_assigns,Non-Flaky,Multi-Factor,F,0,0.20,36,spaCy/spacy/tests/pipeline/test_analysis.py
689708416,test_analysis_validate_attrs_valid,Flaky,Multi-Factor,F,0,0.17,6,spaCy/spacy/tests/pipeline/test_analysis.py
689708416,test_analysis_validate_attrs_invalid,Flaky,Multi-Factor,F,0,0.17,2,spaCy/spacy/tests/pipeline/test_analysis.py
689708416,test_analysis_validate_attrs_remove_pipe,Non-Flaky,Multi-Factor,F,0,0.17,15,spaCy/spacy/tests/pipeline/test_analysis.py
689708416,test_kb_invalid_entities,Flaky,Multi-Factor,F,0,0.22,11,spaCy/spacy/tests/pipeline/test_entity_linker.py
689708416,test_kb_invalid_probabilities,Flaky,Multi-Factor,F,0,0.22,9,spaCy/spacy/tests/pipeline/test_entity_linker.py
689708416,test_kb_invalid_combination,Flaky,Multi-Factor,F,0,0.22,11,spaCy/spacy/tests/pipeline/test_entity_linker.py
689708416,test_kb_invalid_entity_vector,Flaky,Multi-Factor,F,0,0.17,7,spaCy/spacy/tests/pipeline/test_entity_linker.py
689708416,test_append_alias,Non-Flaky,Multi-Factor,F,0,0.17,20,spaCy/spacy/tests/pipeline/test_entity_linker.py
689708416,test_append_invalid_alias,Flaky,Multi-Factor,F,0,0.17,12,spaCy/spacy/tests/pipeline/test_entity_linker.py
689708416,test_entity_ruler_validate,Flaky,Multi-Factor,F,0,0.17,12,spaCy/spacy/tests/pipeline/test_entity_ruler.py
689708416,test_add_pipe_duplicate_name,Flaky,Multi-Factor,F,0,0.17,3,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689708416,test_cant_add_pipe_first_and_last,Flaky,Multi-Factor,F,0,0.17,2,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689708416,test_get_pipe,Flaky,Multi-Factor,F,0,0.17,4,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689708416,test_replace_pipe,Non-Flaky,Multi-Factor,F,0,0.17,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689708416,test_rename_pipe,Flaky,Multi-Factor,F,0,0.17,5,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689708416,test_remove_pipe,Non-Flaky,Multi-Factor,F,0,0.17,8,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689708416,test_raise_for_invalid_components,Flaky,Multi-Factor,F,0,0.17,2,spaCy/spacy/tests/pipeline/test_pipe_methods.py
689708416,test_label_types,Flaky,Multi-Factor,F,0,0.17,5,spaCy/spacy/tests/pipeline/test_tagger.py
689708416,test_issue242,Flaky,Multi-Factor,F,0,0.30,19,spaCy/spacy/tests/regression/test_issue1-1000.py
689708416,test_issue588,Flaky,Multi-Factor,F,0,0.17,3,spaCy/spacy/tests/regression/test_issue1-1000.py
689708416,test_issue1375,Non-Flaky,Multi-Factor,F,0,0.25,8,spaCy/spacy/tests/regression/test_issue1001-1500.py
689708416,test_issue1727,Non-Flaky,Multi-Factor,F,0,0.36,14,spaCy/spacy/tests/regression/test_issue1501-2000.py
689708416,test_issue1915,Flaky,Multi-Factor,F,0,0.22,6,spaCy/spacy/tests/regression/test_issue1501-2000.py
689708416,test_issue2564,Flaky,Multi-Factor,F,0,0.36,11,spaCy/spacy/tests/regression/test_issue2501-3000.py
689708416,test_issue2833,Flaky,Multi-Factor,F,0,0.17,6,spaCy/spacy/tests/regression/test_issue2501-3000.py
689708416,test_issue3410,Flaky,Multi-Factor,F,0,0.25,12,spaCy/spacy/tests/regression/test_issue3001-3500.py
689708416,test_issue3456,Flaky,Multi-Factor,F,0,0.33,5,spaCy/spacy/tests/regression/test_issue3001-3500.py
689708416,test_issue3880,Non-Flaky,Multi-Factor,F,0,0.33,14,spaCy/spacy/tests/regression/test_issue3880.py
689708416,test_issue4348,Flaky,Multi-Factor,F,1,0.33,12,spaCy/spacy/tests/regression/test_issue4348.py
689708416,test_issue4674,Flaky,Multi-Factor,F,0,0.17,22,spaCy/spacy/tests/regression/test_issue4674.py
689708416,test_issue4725,Non-Flaky,Multi-Factor,F,0,0.20,14,spaCy/spacy/tests/regression/test_issue4725.py
689708416,test_issue4849,Non-Flaky,Multi-Factor,F,0,0.17,24,spaCy/spacy/tests/regression/test_issue4849.py
689708416,test_issue4903,Flaky,Multi-Factor,F,0,0.20,10,spaCy/spacy/tests/regression/test_issue4903.py
689708416,test_issue5152,Non-Flaky,Multi-Factor,F,0,0.17,13,spaCy/spacy/tests/regression/test_issue5152.py
689708416,test_serialize_doc_exclude,Flaky,Multi-Factor,F,0,0.17,12,spaCy/spacy/tests/serialize/test_serialize_doc.py
689708416,test_serialize_language_exclude,Non-Flaky,Multi-Factor,F,0,0.33,13,spaCy/spacy/tests/serialize/test_serialize_language.py
689708416,test_serialize_pipe_exclude,Non-Flaky,Multi-Factor,F,0,0.29,21,spaCy/spacy/tests/serialize/test_serialize_pipeline.py
689708416,test_pickle_vocab,Flaky,Multi-Factor,F,0,0.40,5,spaCy/spacy/tests/serialize/test_serialize_vocab_strings.py
689708416,test_tokenizer_explain,Flaky,Multi-Factor,F,0,0.17,6,spaCy/spacy/tests/tokenizer/test_explain.py
689708416,test_lookups_api,Non-Flaky,Multi-Factor,F,0,0.22,25,spaCy/spacy/tests/vocab_vectors/test_lookups.py
689708416,test_vectors_similarity_TD,Flaky,Multi-Factor,F,0,0.17,4,spaCy/spacy/tests/vocab_vectors/test_similarity.py
689708416,test_vectors_similarity_TS,Flaky,Multi-Factor,F,0,0.17,4,spaCy/spacy/tests/vocab_vectors/test_similarity.py
689708416,test_stringstore_retrieve_id,Flaky,Multi-Factor,F,0,0.17,5,spaCy/spacy/tests/vocab_vectors/test_stringstore.py
689708416,test_vectors_most_similar,Flaky,Multi-Factor,F,0,0.17,5,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689708416,test_vectors_span_span_similarity,Flaky,Multi-Factor,F,0,0.17,4,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689708416,test_vectors_span_doc_similarity,Flaky,Multi-Factor,F,0,0.17,4,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689708416,test_vocab_add_vector,Flaky,Multi-Factor,F,0,0.17,12,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689708416,test_vectors_serialize,Non-Flaky,Multi-Factor,F,0,0.17,25,spaCy/spacy/tests/vocab_vectors/test_vectors.py
689700394,test_pretrain_make_docs,Non-Flaky,Multi-Factor,F,0,0.38,31,spaCy/spacy/tests/test_cli.py
689700394,test_displacy_invalid_arcs,Non-Flaky,Multi-Factor,F,0,0.20,8,spaCy/spacy/tests/test_displacy.py
689700394,test_displacy_raises_for_wrong_type,Flaky,Multi-Factor,F,0,0.20,2,spaCy/spacy/tests/test_displacy.py
689700394,test_add_codes,Flaky,Multi-Factor,F,0,0.20,4,spaCy/spacy/tests/test_errors.py
689700394,test_gold_biluo_overlap,Flaky,Multi-Factor,F,0,0.20,9,spaCy/spacy/tests/test_gold.py
689700394,test_gold_biluo_misalign,Flaky,Multi-Factor,F,0,0.20,7,spaCy/spacy/tests/test_gold.py
689700394,test_iob_to_biluo,Flaky,Multi-Factor,F,0,0.20,7,spaCy/spacy/tests/test_gold.py
689700394,test_language_update,Non-Flaky,Multi-Factor,F,0,0.38,20,spaCy/spacy/tests/test_language.py
689700394,test_language_pipe,Flaky,Multi-Factor,F,0,0.40,5,spaCy/spacy/tests/test_language.py
689700394,test_tagger_warns_no_lemma_lookups,Non-Flaky,Multi-Factor,T,0,0.29,13,spaCy/spacy/tests/test_lemmatizer.py
689700394,test_roc_auc_score,Non-Flaky,Multi-Factor,F,0,0.20,58,spaCy/spacy/tests/test_scorer.py
689700394,test_add_overlapping_entities,Flaky,Multi-Factor,F,0,0.20,7,spaCy/spacy/tests/doc/test_add_entities.py
689700394,test_doc_from_array_heads_in_bounds,Non-Flaky,Multi-Factor,F,0,0.20,21,spaCy/spacy/tests/doc/test_array.py
689700394,test_create_from_words_and_text,Non-Flaky,Multi-Factor,F,0,0.20,38,spaCy/spacy/tests/doc/test_creation.py
689700394,test_doc_api_getitem,Non-Flaky,Multi-Factor,F,0,0.20,66,spaCy/spacy/tests/doc/test_doc_api.py
689700394,test_doc_api_similarity_match,Flaky,Multi-Factor,F,0,0.29,7,spaCy/spacy/tests/doc/test_doc_api.py
689700394,test_doc_from_array_sent_starts,Non-Flaky,Multi-Factor,F,0,0.20,29,spaCy/spacy/tests/doc/test_doc_api.py
689700394,test_doc_retokenize_spans_merge_non_disjoint,Flaky,Multi-Factor,F,0,0.20,12,spaCy/spacy/tests/doc/test_retokenize_merge.py
689700394,test_doc_retokenize_merge_extension_attrs_invalid,Flaky,Multi-Factor,F,0,0.20,7,spaCy/spacy/tests/doc/test_retokenize_merge.py
689700394,test_doc_retokenize_split_heads_error,Flaky,Multi-Factor,F,0,0.20,9,spaCy/spacy/tests/doc/test_retokenize_split.py
689700394,test_doc_retokenize_split_orths_mismatch,Flaky,Multi-Factor,F,0,0.20,10,spaCy/spacy/tests/doc/test_retokenize_split.py
689700394,test_doc_retokenize_split_extension_attrs_invalid,Flaky,Multi-Factor,F,0,0.20,9,spaCy/spacy/tests/doc/test_retokenize_split.py
